municipio,latitude,longitude,mes,acidentes_previstos
"Município (-1.19, -47.32)",-1.19382,-47.324,Ago,200
"Município (-1.19, -47.32)",-1.19382,-47.324,Set,200
"Município (-1.19, -47.32)",-1.19382,-47.324,Out,200
"Município (-1.19, -47.32)",-1.19382,-47.324,Nov,200
"Município (-1.19, -47.32)",-1.19382,-47.324,Dez,200
"Município (-1.2, -46.01)",-1.19696,-46.0085,Jan,200
"Município (-1.2, -46.01)",-1.19696,-46.0085,Fev,200
"Município (-1.2, -46.01)",-1.19696,-46.0085,Mar,200
"Município (-1.2, -46.01)",-1.19696,-46.0085,Abr,200
"Município (-1.2, -46.01)",-1.19696,-46.0085,Mai,200
"Município (-1.2, -46.01)",-1.19696,-46.0085,Jun,200
"Município (-1.2, -46.01)",-1.19696,-46.0085,Jul,200
"Município (-1.2, -46.01)",-1.19696,-46.0085,Ago,200
"Município (-1.2, -46.01)",-1.19696,-46.0085,Set,200
"Município (-1.2, -46.01)",-1.19696,-46.0085,Out,200
"Município (-1.2, -46.01)",-1.19696,-46.0085,Nov,200
"Município (-1.2, -46.01)",-1.19696,-46.0085,Dez,200
"Município (-1.21, -47.18)",-1.20529,-47.1778,Jan,200
"Município (-1.21, -47.18)",-1.20529,-47.1778,Fev,200
"Município (-1.21, -47.18)",-1.20529,-47.1778,Mar,200
"Município (-1.21, -47.18)",-1.20529,-47.1778,Abr,200
"Município (-1.21, -47.18)",-1.20529,-47.1778,Mai,200
"Município (-1.21, -47.18)",-1.20529,-47.1778,Jun,200
"Município (-1.21, -47.18)",-1.20529,-47.1778,Jul,200
"Município (-1.21, -47.18)",-1.20529,-47.1778,Ago,200
"Município (-1.21, -47.18)",-1.20529,-47.1778,Set,200
"Município (-1.21, -47.18)",-1.20529,-47.1778,Out,200
"Município (-1.21, -47.18)",-1.20529,-47.1778,Nov,200
"Município (-1.21, -47.18)",-1.20529,-47.1778,Dez,200
"Município (-1.21, -47.39)",-1.20874,-47.3921,Jan,200
"Município (-1.21, -47.39)",-1.20874,-47.3921,Fev,200
"Município (-1.21, -47.39)",-1.20874,-47.3921,Mar,200
"Município (-1.21, -47.39)",-1.20874,-47.3921,Mai,200
"Município (-1.21, -47.39)",-1.20874,-47.3921,Jun,200
"Município (-1.21, -47.39)",-1.20874,-47.3921,Jul,200
"Município (-1.21, -47.39)",-1.20874,-47.3921,Ago,200
"Município (-1.21, -47.39)",-1.20874,-47.3921,Out,200
"Município (-1.27, -45.87)",-1.27492,-45.867,Fev,200
"Município (-1.3, -48.16)",-1.29686,-48.1606,Jan,200
"Município (-1.3, -48.16)",-1.29686,-48.1606,Fev,200
"Município (-1.3, -48.16)",-1.29686,-48.1606,Mar,200
"Município (-1.3, -48.16)",-1.29686,-48.1606,Abr,200
"Município (-1.3, -48.16)",-1.29686,-48.1606,Mai,200
"Município (-1.3, -48.16)",-1.29686,-48.1606,Jun,200
"Município (-1.3, -48.16)",-1.29686,-48.1606,Jul,200
"Município (-1.3, -48.16)",-1.29686,-48.1606,Ago,200
"Município (-1.3, -48.16)",-1.29686,-48.1606,Set,200
"Município (-1.3, -48.16)",-1.29686,-48.1606,Out,200
"Município (-1.3, -48.16)",-1.29686,-48.1606,Nov,200
"Município (-1.3, -48.16)",-1.29686,-48.1606,Dez,200
"Município (-1.3, -47.92)",-1.29797,-47.9167,Jan,200
"Município (-1.3, -47.92)",-1.29797,-47.9167,Fev,200
"Município (-1.3, -47.92)",-1.29797,-47.9167,Mar,200
"Município (-1.3, -47.92)",-1.29797,-47.9167,Abr,200
"Município (-1.3, -47.92)",-1.29797,-47.9167,Mai,200
"Município (-1.3, -47.92)",-1.29797,-47.9167,Jun,200
"Município (-1.3, -47.92)",-1.29797,-47.9167,Jul,200
"Município (-1.3, -47.92)",-1.29797,-47.9167,Ago,200
"Município (-1.3, -47.92)",-1.29797,-47.9167,Set,200
"Município (-1.3, -47.92)",-1.29797,-47.9167,Out,200
"Município (-1.3, -47.92)",-1.29797,-47.9167,Nov,200
"Município (-1.3, -47.92)",-1.29797,-47.9167,Dez,200
"Município (-1.35, -47.57)",-1.35392,-47.5712,Jan,200
"Município (-1.35, -47.57)",-1.35392,-47.5712,Fev,200
"Município (-1.35, -47.57)",-1.35392,-47.5712,Mar,200
"Município (-1.35, -47.57)",-1.35392,-47.5712,Abr,200
"Município (-1.35, -47.57)",-1.35392,-47.5712,Mai,200
"Município (-1.35, -47.57)",-1.35392,-47.5712,Jun,200
"Município (-1.35, -47.57)",-1.35392,-47.5712,Jul,200
"Município (-1.35, -47.57)",-1.35392,-47.5712,Ago,200
"Município (-1.35, -47.57)",-1.35392,-47.5712,Set,200
"Município (-1.35, -47.57)",-1.35392,-47.5712,Out,200
"Município (-1.35, -47.57)",-1.35392,-47.5712,Nov,200
"Município (-1.35, -47.57)",-1.35392,-47.5712,Dez,200
"Município (-1.36, -48.24)",-1.36183,-48.2434,Jan,200
"Município (-1.36, -48.24)",-1.36183,-48.2434,Fev,200
"Município (-1.36, -48.24)",-1.36183,-48.2434,Mar,200
"Município (-1.36, -48.24)",-1.36183,-48.2434,Abr,200
"Município (-1.36, -48.24)",-1.36183,-48.2434,Mai,200
"Município (-1.36, -48.24)",-1.36183,-48.2434,Jun,200
"Município (-1.36, -48.24)",-1.36183,-48.2434,Jul,200
"Município (-1.36, -48.24)",-1.36183,-48.2434,Ago,200
"Município (-1.36, -48.24)",-1.36183,-48.2434,Set,200
"Município (-1.36, -48.24)",-1.36183,-48.2434,Out,200
"Município (-1.36, -48.24)",-1.36183,-48.2434,Nov,200
"Município (-1.36, -48.24)",-1.36183,-48.2434,Dez,200
"Município (-1.36, -48.37)",-1.36391,-48.3743,Jan,200
"Município (-1.36, -48.37)",-1.36391,-48.3743,Fev,200
"Município (-1.36, -48.37)",-1.36391,-48.3743,Mar,200
"Município (-1.36, -48.37)",-1.36391,-48.3743,Abr,200
"Município (-1.36, -48.37)",-1.36391,-48.3743,Mai,200
"Município (-1.36, -48.37)",-1.36391,-48.3743,Jun,200
"Município (-1.36, -48.37)",-1.36391,-48.3743,Jul,200
"Município (-1.36, -48.37)",-1.36391,-48.3743,Ago,200
"Município (-1.36, -48.37)",-1.36391,-48.3743,Set,200
"Município (-1.36, -48.37)",-1.36391,-48.3743,Out,200
"Município (-1.36, -48.37)",-1.36391,-48.3743,Nov,200
"Município (-1.36, -48.37)",-1.36391,-48.3743,Dez,200
"Município (-1.37, -47.31)",-1.36745,-47.3066,Fev,200
"Município (-1.37, -47.31)",-1.36745,-47.3066,Mar,200
"Município (-1.37, -47.31)",-1.36745,-47.3066,Abr,200
"Município (-1.37, -47.31)",-1.36745,-47.3066,Mai,200
"Município (-1.37, -47.31)",-1.36745,-47.3066,Jun,200
"Município (-1.37, -47.31)",-1.36745,-47.3066,Jul,200
"Município (-1.37, -47.31)",-1.36745,-47.3066,Ago,200
"Município (-1.37, -47.31)",-1.36745,-47.3066,Set,200
"Município (-1.37, -47.31)",-1.36745,-47.3066,Out,200
"Município (-1.37, -47.31)",-1.36745,-47.3066,Nov,200
"Município (-1.37, -47.31)",-1.36745,-47.3066,Dez,200
"Município (-1.36, -48.34)",-1.36002,-48.3421,Jan,200
"Município (-1.36, -48.34)",-1.36002,-48.3421,Fev,200
"Município (-1.36, -48.34)",-1.36002,-48.3421,Mar,200
"Município (-1.36, -48.34)",-1.36002,-48.3421,Abr,200
"Município (-1.36, -48.34)",-1.36002,-48.3421,Mai,200
"Município (-1.36, -48.34)",-1.36002,-48.3421,Jun,200
"Município (-1.36, -48.34)",-1.36002,-48.3421,Jul,200
"Município (-1.36, -48.34)",-1.36002,-48.3421,Ago,200
"Município (-1.36, -48.34)",-1.36002,-48.3421,Set,200
"Município (-1.36, -48.34)",-1.36002,-48.3421,Out,200
"Município (-1.36, -48.34)",-1.36002,-48.3421,Nov,200
"Município (-1.36, -48.34)",-1.36002,-48.3421,Dez,200
"Município (-1.4, -48.87)",-1.39587,-48.8661,Jan,200
"Município (-1.4, -48.87)",-1.39587,-48.8661,Fev,200
"Município (-1.4, -48.87)",-1.39587,-48.8661,Mar,200
"Município (-1.4, -48.87)",-1.39587,-48.8661,Abr,200
"Município (-1.4, -48.87)",-1.39587,-48.8661,Mai,200
"Município (-1.4, -48.87)",-1.39587,-48.8661,Jun,200
"Município (-1.4, -48.87)",-1.39587,-48.8661,Jul,200
"Município (-1.4, -48.87)",-1.39587,-48.8661,Ago,200
"Município (-1.4, -48.87)",-1.39587,-48.8661,Set,200
"Município (-1.4, -48.87)",-1.39587,-48.8661,Out,200
"Município (-1.4, -48.87)",-1.39587,-48.8661,Nov,200
"Município (-1.4, -48.87)",-1.39587,-48.8661,Dez,200
"Município (-1.4, -45.78)",-1.40259,-45.7795,Jan,200
"Município (-1.4, -45.78)",-1.40259,-45.7795,Mar,200
"Município (-1.4, -45.78)",-1.40259,-45.7795,Abr,200
"Município (-1.4, -45.78)",-1.40259,-45.7795,Mai,200
"Município (-1.4, -45.78)",-1.40259,-45.7795,Jun,200
"Município (-1.4, -45.78)",-1.40259,-45.7795,Jul,200
"Município (-1.4, -45.78)",-1.40259,-45.7795,Ago,200
"Município (-1.4, -45.78)",-1.40259,-45.7795,Set,200
"Município (-1.4, -45.78)",-1.40259,-45.7795,Out,200
"Município (-1.4, -45.78)",-1.40259,-45.7795,Nov,200
"Município (-1.4, -45.78)",-1.40259,-45.7795,Dez,200
"Município (-1.41, -51.63)",-1.41412,-51.6338,Jan,200
"Município (-1.41, -51.63)",-1.41412,-51.6338,Fev,200
"Município (-1.41, -51.63)",-1.41412,-51.6338,Mar,200
"Município (-1.41, -51.63)",-1.41412,-51.6338,Abr,200
"Município (-1.41, -51.63)",-1.41412,-51.6338,Mai,200
"Município (-1.41, -51.63)",-1.41412,-51.6338,Jun,200
"Município (-1.41, -51.63)",-1.41412,-51.6338,Jul,200
"Município (-1.41, -51.63)",-1.41412,-51.6338,Ago,200
"Município (-1.41, -51.63)",-1.41412,-51.6338,Set,200
"Município (-1.41, -51.63)",-1.41412,-51.6338,Out,200
"Município (-1.41, -51.63)",-1.41412,-51.6338,Nov,200
"Município (-1.41, -51.63)",-1.41412,-51.6338,Dez,200
"Município (-1.43, -45.72)",-1.43265,-45.7161,Jan,200
"Município (-1.43, -45.72)",-1.43265,-45.7161,Fev,200
"Município (-1.43, -45.72)",-1.43265,-45.7161,Mar,200
"Município (-1.43, -45.72)",-1.43265,-45.7161,Abr,200
"Município (-1.43, -45.72)",-1.43265,-45.7161,Mai,200
"Município (-1.43, -45.72)",-1.43265,-45.7161,Jun,200
"Município (-1.43, -45.72)",-1.43265,-45.7161,Jul,200
"Município (-1.43, -45.72)",-1.43265,-45.7161,Ago,200
"Município (-1.43, -45.72)",-1.43265,-45.7161,Set,200
"Município (-1.43, -45.72)",-1.43265,-45.7161,Out,200
"Município (-1.43, -45.72)",-1.43265,-45.7161,Nov,200
"Município (-1.43, -45.72)",-1.43265,-45.7161,Dez,200
"Município (-1.43, -47.91)",-1.4349,-47.9114,Jan,200
"Município (-1.43, -47.91)",-1.4349,-47.9114,Fev,200
"Município (-1.43, -47.91)",-1.4349,-47.9114,Mar,200
"Município (-1.43, -47.91)",-1.4349,-47.9114,Abr,200
"Município (-1.43, -47.91)",-1.4349,-47.9114,Mai,200
"Município (-1.43, -47.91)",-1.4349,-47.9114,Jun,200
"Município (-1.43, -47.91)",-1.4349,-47.9114,Jul,200
"Município (-1.43, -47.91)",-1.4349,-47.9114,Ago,200
"Município (-1.43, -47.91)",-1.4349,-47.9114,Set,200
"Município (-1.43, -47.91)",-1.4349,-47.9114,Out,200
"Município (-1.43, -47.91)",-1.4349,-47.9114,Nov,200
"Município (-1.43, -47.91)",-1.4349,-47.9114,Dez,200
"Município (-1.46, -48.49)",-1.4554,-48.4898,Jan,200
"Município (-1.46, -48.49)",-1.4554,-48.4898,Fev,200
"Município (-1.46, -48.49)",-1.4554,-48.4898,Mar,200
"Município (-1.46, -48.49)",-1.4554,-48.4898,Abr,200
"Município (-1.46, -48.49)",-1.4554,-48.4898,Mai,200
"Município (-1.46, -48.49)",-1.4554,-48.4898,Jun,200
"Município (-1.46, -48.49)",-1.4554,-48.4898,Jul,200
"Município (-1.46, -48.49)",-1.4554,-48.4898,Ago,200
"Município (-1.46, -48.49)",-1.4554,-48.4898,Set,200
"Município (-1.46, -48.49)",-1.4554,-48.4898,Out,200
"Município (-1.46, -48.49)",-1.4554,-48.4898,Nov,200
"Município (-1.46, -48.49)",-1.4554,-48.4898,Dez,200
"Município (-1.46, -45.09)",-1.45862,-45.0864,Jan,200
"Município (-1.46, -45.09)",-1.45862,-45.0864,Fev,200
"Município (-1.46, -45.09)",-1.45862,-45.0864,Mar,200
"Município (-1.46, -45.09)",-1.45862,-45.0864,Abr,200
"Município (-1.46, -45.09)",-1.45862,-45.0864,Mai,200
"Município (-1.46, -45.09)",-1.45862,-45.0864,Jun,200
"Município (-1.46, -45.09)",-1.45862,-45.0864,Jul,200
"Município (-1.46, -45.09)",-1.45862,-45.0864,Ago,200
"Município (-1.46, -45.09)",-1.45862,-45.0864,Set,200
"Município (-1.46, -45.09)",-1.45862,-45.0864,Out,200
"Município (-1.46, -45.09)",-1.45862,-45.0864,Nov,200
"Município (-1.46, -45.09)",-1.45862,-45.0864,Dez,200
"Município (-1.51, -48.62)",-1.51187,-48.6195,Jan,200
"Município (-1.51, -48.62)",-1.51187,-48.6195,Fev,200
"Município (-1.51, -48.62)",-1.51187,-48.6195,Mar,200
"Município (-1.51, -48.62)",-1.51187,-48.6195,Abr,200
"Município (-1.51, -48.62)",-1.51187,-48.6195,Mai,200
"Município (-1.51, -48.62)",-1.51187,-48.6195,Jun,200
"Município (-1.51, -48.62)",-1.51187,-48.6195,Jul,200
"Município (-1.51, -48.62)",-1.51187,-48.6195,Ago,200
"Município (-1.51, -48.62)",-1.51187,-48.6195,Set,200
"Município (-1.51, -48.62)",-1.51187,-48.6195,Out,200
"Município (-1.51, -48.62)",-1.51187,-48.6195,Nov,200
"Município (-1.51, -48.62)",-1.51187,-48.6195,Dez,200
"Município (-1.52, -48.04)",-1.51762,-48.0381,Jan,200
"Município (-1.52, -48.04)",-1.51762,-48.0381,Fev,200
"Município (-1.52, -48.04)",-1.51762,-48.0381,Mar,200
"Município (-1.52, -48.04)",-1.51762,-48.0381,Abr,200
"Município (-1.52, -48.04)",-1.51762,-48.0381,Mai,200
"Município (-1.52, -48.04)",-1.51762,-48.0381,Jun,200
"Município (-1.52, -48.04)",-1.51762,-48.0381,Jul,200
"Município (-1.52, -48.04)",-1.51762,-48.0381,Ago,200
"Município (-1.52, -48.04)",-1.51762,-48.0381,Set,200
"Município (-1.52, -48.04)",-1.51762,-48.0381,Out,200
"Município (-1.52, -48.04)",-1.51762,-48.0381,Nov,200
"Município (-1.52, -48.04)",-1.51762,-48.0381,Dez,200
"Município (-1.52, -46.9)",-1.52147,-46.9008,Mar,200
"Município (-1.52, -46.9)",-1.52147,-46.9008,Nov,200
"Município (-1.53, -52.58)",-1.52904,-52.5788,Jan,200
"Município (-1.53, -52.58)",-1.52904,-52.5788,Fev,200
"Município (-1.53, -52.58)",-1.52904,-52.5788,Mar,200
"Município (-1.53, -52.58)",-1.52904,-52.5788,Abr,200
"Município (-1.53, -52.58)",-1.52904,-52.5788,Mai,200
"Município (-1.53, -52.58)",-1.52904,-52.5788,Jun,200
"Município (-1.53, -52.58)",-1.52904,-52.5788,Jul,200
"Município (-1.53, -52.58)",-1.52904,-52.5788,Ago,200
"Município (-1.53, -52.58)",-1.52904,-52.5788,Set,200
"Município (-1.53, -52.58)",-1.52904,-52.5788,Out,200
"Município (-1.53, -52.58)",-1.52904,-52.5788,Nov,200
"Município (-1.53, -52.58)",-1.52904,-52.5788,Dez,200
"Município (-1.54, -49.22)",-1.53936,-49.2224,Jan,200
"Município (-1.54, -49.22)",-1.53936,-49.2224,Fev,200
"Município (-1.54, -49.22)",-1.53936,-49.2224,Mar,200
"Município (-1.54, -49.22)",-1.53936,-49.2224,Abr,200
"Município (-1.54, -49.22)",-1.53936,-49.2224,Mai,200
"Município (-1.54, -49.22)",-1.53936,-49.2224,Jun,200
"Município (-1.54, -49.22)",-1.53936,-49.2224,Jul,200
"Município (-1.54, -49.22)",-1.53936,-49.2224,Ago,200
"Município (-1.54, -49.22)",-1.53936,-49.2224,Set,200
"Município (-1.54, -49.22)",-1.53936,-49.2224,Out,200
"Município (-1.54, -49.22)",-1.53936,-49.2224,Nov,200
"Município (-1.54, -49.22)",-1.53936,-49.2224,Dez,200
"Município (-1.54, -47.11)",-1.54168,-47.1126,Jan,200
"Município (-1.54, -47.11)",-1.54168,-47.1126,Fev,200
"Município (-1.54, -47.11)",-1.54168,-47.1126,Mar,200
"Município (-1.54, -47.11)",-1.54168,-47.1126,Abr,200
"Município (-1.54, -47.11)",-1.54168,-47.1126,Mai,200
"Município (-1.54, -47.11)",-1.54168,-47.1126,Jun,200
"Município (-1.54, -47.11)",-1.54168,-47.1126,Jul,200
"Município (-1.54, -47.11)",-1.54168,-47.1126,Ago,200
"Município (-1.54, -47.11)",-1.54168,-47.1126,Set,200
"Município (-1.54, -47.11)",-1.54168,-47.1126,Out,200
"Município (-1.54, -47.11)",-1.54168,-47.1126,Nov,200
"Município (-1.54, -47.11)",-1.54168,-47.1126,Dez,200
"Município (-1.6, -46.93)",-1.59772,-46.9268,Jan,200
"Município (-1.6, -46.93)",-1.59772,-46.9268,Fev,200
"Município (-1.6, -46.93)",-1.59772,-46.9268,Mar,200
"Município (-1.6, -46.93)",-1.59772,-46.9268,Abr,200
"Município (-1.6, -46.93)",-1.59772,-46.9268,Mai,200
"Município (-1.6, -46.93)",-1.59772,-46.9268,Jun,200
"Município (-1.6, -46.93)",-1.59772,-46.9268,Jul,200
"Município (-1.6, -46.93)",-1.59772,-46.9268,Ago,200
"Município (-1.6, -46.93)",-1.59772,-46.9268,Set,200
"Município (-1.6, -46.93)",-1.59772,-46.9268,Out,200
"Município (-1.6, -46.93)",-1.59772,-46.9268,Nov,200
"Município (-1.6, -46.93)",-1.59772,-46.9268,Dez,200
"Município (-1.61, -47.48)",-1.61307,-47.4784,Jan,200
"Município (-1.61, -47.48)",-1.61307,-47.4784,Fev,200
"Município (-1.61, -47.48)",-1.61307,-47.4784,Mar,200
"Município (-1.61, -47.48)",-1.61307,-47.4784,Abr,200
"Município (-1.61, -47.48)",-1.61307,-47.4784,Mai,200
"Município (-1.61, -47.48)",-1.61307,-47.4784,Jun,200
"Município (-1.61, -47.48)",-1.61307,-47.4784,Jul,200
"Município (-1.61, -47.48)",-1.61307,-47.4784,Ago,200
"Município (-1.61, -47.48)",-1.61307,-47.4784,Set,200
"Município (-1.61, -47.48)",-1.61307,-47.4784,Out,200
"Município (-1.61, -47.48)",-1.61307,-47.4784,Nov,200
"Município (-1.61, -47.48)",-1.61307,-47.4784,Dez,200
"Município (-1.66, -45.38)",-1.65893,-45.3798,Jan,200
"Município (-1.66, -45.38)",-1.65893,-45.3798,Fev,200
"Município (-1.66, -45.38)",-1.65893,-45.3798,Mar,200
"Município (-1.66, -45.38)",-1.65893,-45.3798,Abr,200
"Município (-1.66, -45.38)",-1.65893,-45.3798,Mai,200
"Município (-1.66, -45.38)",-1.65893,-45.3798,Jun,200
"Município (-1.66, -45.38)",-1.65893,-45.3798,Jul,200
"Município (-1.66, -45.38)",-1.65893,-45.3798,Ago,200
"Município (-1.66, -45.38)",-1.65893,-45.3798,Set,200
"Município (-1.66, -45.38)",-1.65893,-45.3798,Out,200
"Município (-1.66, -45.38)",-1.65893,-45.3798,Nov,200
"Município (-1.66, -45.38)",-1.65893,-45.3798,Dez,200
"Município (-1.68, -46.0)",-1.67524,-46.0024,Jan,200
"Município (-1.68, -46.0)",-1.67524,-46.0024,Fev,200
"Município (-1.68, -46.0)",-1.67524,-46.0024,Mar,200
"Município (-1.68, -46.0)",-1.67524,-46.0024,Abr,200
"Município (-1.68, -46.0)",-1.67524,-46.0024,Mai,200
"Município (-1.68, -46.0)",-1.67524,-46.0024,Jul,200
"Município (-1.68, -46.0)",-1.67524,-46.0024,Ago,200
"Município (-1.68, -46.0)",-1.67524,-46.0024,Nov,200
"Município (-1.68, -46.0)",-1.67524,-46.0024,Dez,200
"Município (-1.68, -50.48)",-1.68036,-50.4791,Jan,200
"Município (-1.68, -50.48)",-1.68036,-50.4791,Fev,200
"Município (-1.68, -50.48)",-1.68036,-50.4791,Mar,200
"Município (-1.68, -50.48)",-1.68036,-50.4791,Abr,200
"Município (-1.68, -50.48)",-1.68036,-50.4791,Mai,200
"Município (-1.68, -50.48)",-1.68036,-50.4791,Jun,200
"Município (-1.68, -50.48)",-1.68036,-50.4791,Jul,200
"Município (-1.68, -50.48)",-1.68036,-50.4791,Ago,200
"Município (-1.68, -50.48)",-1.68036,-50.4791,Set,200
"Município (-1.68, -50.48)",-1.68036,-50.4791,Out,200
"Município (-1.68, -50.48)",-1.68036,-50.4791,Nov,200
"Município (-1.68, -50.48)",-1.68036,-50.4791,Dez,200
"Município (-1.69, -47.77)",-1.68768,-47.7665,Jan,200
"Município (-1.69, -47.77)",-1.68768,-47.7665,Fev,200
"Município (-1.69, -47.77)",-1.68768,-47.7665,Mar,200
"Município (-1.69, -47.77)",-1.68768,-47.7665,Abr,200
"Município (-1.69, -47.77)",-1.68768,-47.7665,Mai,200
"Município (-1.69, -47.77)",-1.68768,-47.7665,Jun,200
"Município (-1.69, -47.77)",-1.68768,-47.7665,Jul,200
"Município (-1.69, -47.77)",-1.68768,-47.7665,Ago,200
"Município (-1.69, -47.77)",-1.68768,-47.7665,Set,200
"Município (-1.69, -47.77)",-1.68768,-47.7665,Out,200
"Município (-1.69, -47.77)",-1.68768,-47.7665,Nov,200
"Município (-1.69, -47.77)",-1.68768,-47.7665,Dez,200
"Município (-1.7, -45.13)",-1.6965,-45.1328,Jan,200
"Município (-1.7, -45.13)",-1.6965,-45.1328,Fev,200
"Município (-1.7, -45.13)",-1.6965,-45.1328,Mar,200
"Município (-1.7, -45.13)",-1.6965,-45.1328,Abr,200
"Município (-1.7, -45.13)",-1.6965,-45.1328,Mai,200
"Município (-1.7, -45.13)",-1.6965,-45.1328,Jun,200
"Município (-1.7, -45.13)",-1.6965,-45.1328,Jul,200
"Município (-1.7, -45.13)",-1.6965,-45.1328,Ago,200
"Município (-1.7, -45.13)",-1.6965,-45.1328,Set,200
"Município (-1.7, -45.13)",-1.6965,-45.1328,Out,200
"Município (-1.7, -45.13)",-1.6965,-45.1328,Nov,200
"Município (-1.7, -45.13)",-1.6965,-45.1328,Dez,200
"Município (-1.72, -49.52)",-1.71597,-49.5249,Jan,200
"Município (-1.72, -49.52)",-1.71597,-49.5249,Fev,200
"Município (-1.72, -49.52)",-1.71597,-49.5249,Mar,200
"Município (-1.72, -49.52)",-1.71597,-49.5249,Abr,200
"Município (-1.72, -49.52)",-1.71597,-49.5249,Mai,200
"Município (-1.72, -49.52)",-1.71597,-49.5249,Jun,200
"Município (-1.72, -49.52)",-1.71597,-49.5249,Jul,200
"Município (-1.72, -49.52)",-1.71597,-49.5249,Ago,200
"Município (-1.72, -49.52)",-1.71597,-49.5249,Set,200
"Município (-1.72, -49.52)",-1.71597,-49.5249,Out,200
"Município (-1.72, -49.52)",-1.71597,-49.5249,Nov,200
"Município (-1.72, -49.52)",-1.71597,-49.5249,Dez,200
"Município (-1.72, -48.88)",-1.72183,-48.8788,Jan,200
"Município (-1.72, -48.88)",-1.72183,-48.8788,Fev,200
"Município (-1.72, -48.88)",-1.72183,-48.8788,Mar,200
"Município (-1.72, -48.88)",-1.72183,-48.8788,Abr,200
"Município (-1.72, -48.88)",-1.72183,-48.8788,Mai,200
"Município (-1.72, -48.88)",-1.72183,-48.8788,Jun,200
"Município (-1.72, -48.88)",-1.72183,-48.8788,Jul,200
"Município (-1.72, -48.88)",-1.72183,-48.8788,Ago,200
"Município (-1.72, -48.88)",-1.72183,-48.8788,Set,200
"Município (-1.72, -48.88)",-1.72183,-48.8788,Out,200
"Município (-1.72, -48.88)",-1.72183,-48.8788,Nov,200
"Município (-1.72, -48.88)",-1.72183,-48.8788,Dez,200
"Município (-1.75, -52.24)",-1.74691,-52.2361,Jan,200
"Município (-1.75, -52.24)",-1.74691,-52.2361,Fev,200
"Município (-1.75, -52.24)",-1.74691,-52.2361,Mar,200
"Município (-1.75, -52.24)",-1.74691,-52.2361,Abr,200
"Município (-1.75, -52.24)",-1.74691,-52.2361,Mai,200
"Município (-1.75, -52.24)",-1.74691,-52.2361,Jun,200
